339,1984,116,122,81,93
339,2006,1616,371,58,90
340,1733,110,127,73,115
340,1842,1381,321,93,234
340,1984,114,119,81,93
340,2006,1616,372,58,90
341,1733,109,125,73,115
341,1842,1381,321,93,234
341,1984,113,116,81,93
341,2006,1617,373,58,90
342,1733,109,123,73,115
342,1842,1381,321,93,234
342,1984,112,114,81,93
342,2006,1616,371,58,90
343,1733,108,122,73,115
343,1842,1381,321,93,234
343,1984,112,113,81,93
343,2006,1616,371,58,90
344,1733,108,120,73,115
344,1842,1381,321,93,234
344,1984,110,111,81,93
344,2006,1615,369,58,90
345,1733,107,119,73,115
345,1842,1381,321,93,234
345,1984,111,111,81,93
345,2006,1616,371,58,90
346,1733,107,118,73,115
346,1842,1381,321,93,234
346,1984,110,110,81,93
346,2006,1616,371,58,90
347,1733,107,117,73,115
347,1842,1381,321,93,234
347,1984,110,109,81,93
347,2006,1616,371,58,90
348,1733,106,116,73,115
348,1842,1381,321,93,234
348,1984,111,110,81,93
348,2006,1616,370,58,90
349,1733,105,116,73,115
349,1842,1381,321,93,234
349,1984,111,109,81,93
349,2006,1616,370,58,90
350,1733,105,115,73,115
350,1842,1381,321,93,234
350,1984,110,108,81,93
350,2006,1617,372,58,90
351,1733,105,114,73,115
351,1842,1381,321,93,234
351,1984,110,108,81,93
351,2006,1617,371,58,90
352,1733,106,114,73,115
352,1842,1381,321,93,234
352,1984,110,106,81,93
352,2006,1617,371,58,90
353,1733,106,112,73,115
353,1842,1381,321,93,234
353,1984,110,104,81,93
353,2006,1616,369,58,90
354,1733,106,111,73,115
354,1842,1381,321,93,234
354,1984,110,102,81,93
354,2006,1617,371,58,90
355,1733,105,108,73,115
355,1842,1381,321,93,234
355,1984,109,99,81,93
355,2006,1616,370,58,90
356,1733,104,105,73,115
356,1842,1381,321,93,234
356,1984,109,97,81,93
356,2006,1616,370,58,90
357,1733,104,103,73,115
357,1842,1381,321,93,234
357,1984,109,95,81,93
357,2006,1616,369,58,90
358,1733,103,101,73,115
358,1842,1381,321,93,234
358,1984,108,92,81,93
358,2006,1617,369,58,90
359,1733,103,99,73,115
359,1842,1381,321,93,234
359,1984,108,91,81,93
359,2006,1618,369,58,90
360,1733,103,98,73,115
360,1842,1381,321,93,234
360,1984,108,89,81,93
360,2006,1619,369,58,90
361,1733,104,97,73,115
361,1842,1381,321,93,234
361,1984,109,89,81,93
361,2006,1619,368,58,90
362,1733,104,98,73,115
362,1842,1381,321,93,234
362,1984,110,90,81,93
362,2006,1620,368,58,90
363,1733,105,97,73,115
363,1842,1381,321,93,234
363,1984,111,89,81,93
363,2006,1621,368,58,90
364,1733,106,97,73,115
364,1842,1381,321,93,234
364,1984,112,90,81,93
364,2006,1622,366,58,90
365,1733,108,98,73,115
365,1842,1381,321,93,234
365,1984,114,92,81,93
365,2006,1623,367,58,90
366,1733,108,100,73,115
366,1842,1381,321,93,234
366,1984,114,93,81,93
366,2006,1624,366,58,90
367,1733,109,100,73,115
367,1842,1381,321,93,234
367,1984,115,94,81,93
367,2006,1624,364,58,90
368,1733,109,101,73,115
368,1842,1381,321,93,234
368,1984,115,93,81,93
368,2006,1623,367,58,90
369,1733,109,101,73,115
369,1842,1381,321,93,234
369,1984,115,93,81,93
369,2006,1622,370,58,90
370,1733,110,99,73,115
370,1842,1381,321,93,234
370,1984,115,92,81,93
370,2006,1623,370,58,90
371,1733,111,98,73,115
371,1842,1381,321,93,234
371,1984,116,92,81,93
371,2006,1623,370,58,90
372,1733,111,98,73,115
372,1842,1381,321,93,234
372,1984,116,91,81,93
372,2006,1624,369,58,90
373,1733,112,98,73,115
373,1842,1381,321,93,234
373,1984,117,91,81,93
373,2006,1624,369,58,90
374,1733,112,99,73,115
374,1842,1381,321,93,234
374,1984,117,91,81,93
374,2006,1625,368,58,90
375,1733,112,99,73,115
375,1842,1381,321,93,234
375,1984,116,91,81,93
375,2006,1629,359,58,90
376,1733,112,100,73,115
376,1842,1381,321,93,234
376,1984,116,91,81,93
376,2006,1630,356,58,90
377,1733,112,100,73,115
377,1842,1381,321,93,234
377,1984,117,92,81,93
377,2006,1630,356,58,90
378,1733,112,100,73,115
378,1842,1381,321,93,234
378,1984,116,92,81,93
378,2006,1630,356,58,90
379,1733,112,100,73,115
379,1842,1381,321,93,234
379,1984,116,92,81,93
379,2006,1629,355,58,90
380,1733,112,100,73,115
380,1842,1381,321,93,234
380,1984,117,92,81,93
380,2006,1629,353,58,90
381,1733,111,100,73,115
381,1842,1381,321,93,234
381,1984,116,92,81,93
381,2006,1629,348,58,90
382,1733,111,100,73,115
382,1842,1381,321,93,234
382,1984,116,92,81,93
382,2006,1629,344,58,90
383,1733,111,99,73,115
383,1842,1381,321,93,234
383,1984,115,92,81,93
383,2006,1630,339,58,90
384,1733,111,99,73,115
384,1842,1381,321,93,234
384,1984,115,91,81,93
384,2006,1631,337,58,90
385,1733,111,99,73,115
385,1842,1381,321,93,234
385,1984,116,91,81,93
385,2006,1631,335,58,90
386,1733,111,98,73,115
386,1842,1381,321,93,234
386,1984,116,91,81,93
386,2006,1631,333,58,90
387,1733,111,98,73,115
387,1842,1381,321,93,234
387,1984,116,91,81,93
387,2006,1631,334,58,90
388,1733,111,98,73,115
388,1842,1381,321,93,234
388,1984,116,90,81,93
388,2006,1631,337,58,90
389,1733,111,97,73,115
389,1842,1381,321,93,234
389,1984,116,90,81,93
389,2006,1632,338,58,90
390,1733,111,97,73,115
390,1842,1381,321,93,234
390,1984,116,90,81,93
390,2006,1632,339,58,90
391,1733,112,97,73,115
391,1842,1381,321,93,234
391,1984,117,90,81,93
391,2006,1632,339,58,90
392,1733,112,96,73,115
392,1842,1381,321,93,234
392,1984,117,90,81,93
392,2006,1632,341,58,90
393,1733,112,96,73,115
393,1842,1381,321,93,234
393,1984,118,90,81,93
393,2006,1632,341,58,90
394,1733,113,97,73,115
394,1842,1381,321,93,234
394,1984,118,90,81,93
394,2006,1632,340,58,90
395,1733,113,97,73,115
395,1842,1381,321,93,234
395,1984,118,90,81,93
395,2006,1632,342,58,90
396,1733,113,97,73,115
396,1842,1381,321,93,234
396,1984,118,90,81,93
396,2006,1633,340,58,90
397,1733,114,98,73,115
397,1842,1381,321,93,234
397,1984,118,90,81,93
397,2006,1633,340,58,90
398,1733,114,98,73,115
398,1842,1381,321,93,234
398,1984,119,91,81,93
398,2006,1635,337,58,90
399,1733,114,98,73,115
399,1842,1381,321,93,234
399,1984,119,91,81,93
399,2006,1631,345,58,90
400,1733,114,99,73,115
400,1842,1381,321,93,234
400,1984,119,91,81,93
400,2006,1631,344,58,90
401,1733,115,98,73,115
401,1842,1381,321,93,234
401,1984,120,92,81,93
401,2006,1632,342,58,90
402,1733,115,98,73,115
402,1842,1381,321,93,234
402,1984,120,91,81,93
402,2006,1633,339,58,90
403,1733,115,98,73,115
403,1842,1381,321,93,234
403,1984,120,91,81,93
403,2006,1634,336,58,90
404,1733,115,98,73,115
404,1842,1381,321,93,234
404,1984,120,90,81,93
404,2006,1634,337,58,90
405,1733,117,98,73,115
405,1842,1381,321,93,234
405,1984,120,90,81,93
405,2006,1636,334,58,90
406,1733,116,98,73,115
406,1842,1381,321,93,234
406,1984,120,90,81,93
406,2006,1636,336,58,90
407,1733,116,97,73,115
407,1842,1381,321,93,234
407,1984,120,89,81,93
407,2006,1637,337,58,90
408,1733,116,97,73,115
408,1842,1381,321,93,234
408,1984,120,88,81,93
408,2006,1644,321,58,90
409,1733,117,96,73,115
409,1842,1381,321,93,234
409,1984,121,90,81,93
409,2006,1643,325,58,90
410,1733,117,96,73,115
410,1842,1381,321,93,234
410,1984,120,88,81,93
410,2006,1643,326,58,90
411,1733,117,96,73,115
411,1842,1381,321,93,234
411,1984,121,89,81,93
411,2006,1643,326,58,90
412,1733,117,96,73,115
412,1842,1381,321,93,234
412,1984,121,88,81,93
412,2006,1642,324,58,90
413,1733,117,95,73,115
413,1842,1381,321,93,234
413,1984,121,88,81,93
413,2006,1642,319,58,90
414,1733,117,95,73,115
414,1842,1381,321,93,234
414,1984,122,88,81,93
414,2006,1643,318,58,90
415,1733,117,95,73,115
415,1842,1381,321,93,234
415,1984,122,88,81,93
415,2006,1644,318,58,90
416,1733,117,95,73,115
416,1842,1381,321,93,234
416,1984,122,87,81,93
416,2006,1644,318,58,90
417,1733,117,96,73,115
417,1842,1381,321,93,234
417,1984,121,87,81,93
417,2006,1643,320,58,90
418,1733,117,96,73,115
418,1842,1381,321,93,234
418,1984,122,88,81,93
418,2006,1642,323,58,90
419,1733,117,96,73,115
419,1842,1381,321,93,234
419,1984,121,89,81,93
419,2006,1642,329,58,90
420,1733,117,96,73,115
420,1842,1381,321,93,234
420,1984,121,89,81,93
420,2006,1640,326,58,90
421,1733,117,96,73,115
421,1842,1381,321,93,234
421,1984,121,90,81,93
421,2006,1639,338,58,90
422,1733,116,97,73,115
422,1842,1381,321,93,234
422,1984,120,90,81,93
422,2006,1638,339,58,90
423,1733,116,97,73,115
423,1842,1381,321,93,234
423,1984,120,90,81,93
423,2006,1636,331,58,90
424,1733,115,98,73,115
424,1842,1381,321,93,234
424,1984,120,90,81,93
424,2006,1636,343,58,90
425,1733,115,97,73,115
425,1842,1382,321,93,234
425,1984,119,90,81,93
425,2006,1636,343,58,90
426,1733,114,97,73,115
426,1842,1382,321,93,234
426,1984,119,90,81,93
426,2006,1636,345,58,90
427,1733,114,97,73,115
427,1842,1382,321,93,234
427,1984,118,90,81,93
427,2006,1636,346,58,90
428,1733,113,97,73,115
428,1842,1382,321,93,234
428,1984,118,90,81,93
428,2006,1636,345,58,90
429,1733,113,96,73,115
429,1842,1382,321,93,234
429,1984,117,89,81,93
429,2006,1636,345,58,90
430,1733,113,96,73,115
430,1842,1382,321,93,234
430,1984,117,89,81,93
430,2006,1636,346,58,90
431,1733,112,96,73,115
431,1842,1382,321,93,234
431,1984,117,89,81,93
431,2006,1637,344,58,90
432,1733,112,96,73,115
432,1842,1382,321,93,234
432,1984,117,88,81,93
432,2006,1637,345,58,90
433,1733,112,95,73,115
433,1842,1382,321,93,234
433,1984,117,88,81,93
433,2006,1638,342,58,90
434,1733,112,94,73,115
434,1842,1382,321,93,234
434,1984,117,87,81,93
434,2006,1638,343,58,90
435,1733,113,94,73,115
435,1842,1382,321,93,234
435,1984,117,87,81,93
435,2006,1639,339,58,90
436,1733,113,93,73,115
436,1842,1382,321,93,234
436,1984,117,86,81,93
436,2006,1639,339,58,90
437,1733,113,92,73,115
437,1842,1381,321,93,234
437,1984,117,85,81,93
437,2006,1639,339,58,90
438,1733,113,92,73,115
438,1842,1382,321,93,234
438,1984,118,85,81,93
438,2006,1640,340,58,90
439,1733,113,91,73,115
439,1842,1382,321,93,234
439,1984,118,84,81,93
439,2006,1640,340,58,90
440,1733,114,90,73,115
440,1842,1382,321,93,234
440,1984,118,83,81,93
440,2006,1640,342,58,90
441,1733,114,90,73,115
441,1842,1382,321,93,234
441,1984,118,82,81,93
441,2006,1640,343,58,90
442,1733,114,89,73,115
442,1842,1382,321,93,234
442,1984,118,82,81,93
442,2006,1640,343,58,90
443,1733,114,88,73,115
443,1842,1382,321,93,234
443,1984,118,81,81,93
443,2006,1641,343,58,90
444,1733,114,87,73,115
444,1842,1382,321,93,234
444,1984,118,80,81,93
444,2006,1640,343,58,90
445,1733,114,86,73,115
445,1842,1382,321,93,234
445,1984,118,79,81,93
445,2006,1641,342,58,90
446,1733,114,85,73,115
446,1842,1382,321,93,234
446,1984,118,77,81,93
446,2006,1641,342,58,90
447,1733,114,83,73,115
447,1842,1382,321,93,234
447,1984,118,75,81,93
447,2006,1640,345,58,90
448,1733,115,81,73,115
448,1842,1382,321,93,234
448,1984,119,74,81,93
448,2006,1641,343,58,90
449,1733,115,80,73,115
449,1842,1382,321,93,234
449,1984,118,73,81,93
449,2006,1640,347,58,90
450,1733,115,79,73,115
450,1842,1382,321,93,234
450,1984,117,71,81,93
450,2006,1640,347,58,90
451,1733,115,78,73,115
451,1842,1382,321,93,234
451,1984,117,71,81,93
451,2006,1640,346,58,90
452,1733,114,78,73,115
452,1842,1382,321,93,234
452,1984,116,69,81,93
452,2006,1638,361,58,90
453,1733,114,77,73,115
453,1842,1382,321,93,234
453,1984,116,69,81,93
453,2006,1640,350,58,90
454,1733,114,76,73,115
454,1842,1382,321,93,234
454,1984,115,68,81,93
454,2006,1639,350,58,90
455,1733,114,76,73,115
455,1842,1382,321,93,234
455,1984,117,67,81,93
455,2006,1639,354,58,90
456,1733,114,75,73,115
456,1842,1382,321,93,234
456,1984,116,65,81,93
456,2006,1639,351,58,90
457,1733,113,74,73,115
457,1842,1382,321,93,234
457,1984,116,63,81,93
457,2006,1639,351,58,90
458,1733,112,72,73,115
458,1842,1382,321,93,234
458,1984,115,61,81,93
458,2006,1639,353,58,90
459,1733,113,70,73,115
459,1842,1382,321,93,234
459,1984,114,58,81,93
459,2006,1639,353,58,90
460,1733,110,69,73,115
460,1842,1382,321,93,234
460,1984,112,56,81,93
460,2006,1638,367,58,90
461,1733,109,67,73,115
461,1842,1382,321,93,234
461,1984,112,55,81,93
461,2006,1638,368,58,90
462,1733,107,66,73,115
462,1842,1382,321,93,234
462,1984,112,54,81,93
462,2006,1638,371,58,90
463,1733,107,67,73,115
463,1842,1382,321,93,234
463,1984,111,53,81,93
463,2006,1638,372,58,90
464,1733,106,67,73,115
464,1842,1382,321,93,234
464,1984,111,52,81,93
464,2006,1638,375,58,90
465,1733,105,67,73,115
465,1842,1382,321,93,234
465,1984,111,52,81,93
465,2006,1637,377,58,90
466,1733,108,68,73,115
466,1842,1381,321,93,234
466,1984,111,52,81,93
466,2006,1643,354,58,90
467,1733,107,68,73,115
467,1842,1381,321,93,234
467,1984,111,52,81,93
467,2006,1643,356,58,90
468,1733,107,68,73,115
468,1842,1381,321,93,234
468,1984,111,52,81,93
468,2006,1638,378,58,90
469,1733,107,68,73,115
469,1842,1381,321,93,234
469,1984,111,52,81,93
469,2006,1638,382,58,90
470,1733,107,68,73,115
470,1842,1381,321,93,234
470,1984,112,52,81,93
470,2006,1638,384,58,90
471,1733,107,68,73,115
471,1842,1381,321,93,234
471,1984,112,49,81,93
471,2006,1638,386,58,90
472,1733,107,68,73,115
472,1842,1381,321,93,234
472,1984,117,55,81,93
472,2006,1638,386,58,90
473,1733,108,68,73,115
473,1842,1381,321,93,234
473,1984,117,62,81,93
473,2006,1639,387,58,90
474,1733,106,68,73,115
474,1842,1381,321,93,234
474,1984,116,62,81,93
474,2006,1640,387,58,90
475,1733,106,68,73,115
475,1842,1381,321,93,234
475,1984,114,62,81,93
475,2006,1644,369,58,90
476,1733,107,67,73,115
476,1842,1381,321,93,234
476,1984,112,62,81,93
476,2006,1645,370,58,90
477,1733,106,66,73,115
477,1842,1381,321,93,234
477,1984,113,65,81,93
477,2006,1646,369,58,90
478,1733,106,67,73,115
478,1842,1381,321,93,234
478,1984,113,71,81,93
478,2006,1647,366,58,90
479,1733,111,83,73,115
479,1842,1381,321,93,234
479,1984,113,72,81,93
479,2006,1647,365,58,90
480,1733,112,83,73,115
480,1842,1381,321,93,234
480,1984,113,71,81,93
480,2006,1647,365,58,90
481,1733,112,82,73,115
481,1842,1381,321,93,234
481,1984,116,74,81,93
481,2006,1647,366,58,90
482,1733,111,81,73,115
482,1842,1381,321,93,234
482,1984,115,73,81,93
482,2006,1647,367,58,90
483,1733,111,80,73,115
483,1842,1381,321,93,234
483,1984,115,71,81,93
483,2006,1643,387,58,90
484,1733,112,79,73,115
484,1842,1381,321,93,234
484,1984,114,70,81,93
484,2006,1644,388,58,90
485,1733,112,78,73,115
485,1842,1382,321,93,234
485,1984,113,60,81,93
485,2006,1643,391,58,90
486,1733,112,77,73,115
486,1842,1382,321,93,234
486,1984,114,63,81,93
486,2006,1644,389,58,90
487,1733,112,76,73,115
487,1842,1382,321,93,234
487,1984,114,63,81,93
487,2006,1646,376,58,90
488,1733,111,73,73,115
488,1842,1382,321,93,234
488,1984,114,62,81,93
488,2006,1646,379,58,90
489,1733,110,70,73,115
489,1842,1382,321,93,234
489,1984,115,62,81,93
489,2006,1646,378,58,90
490,1733,111,71,73,115
490,1842,1382,321,93,234
490,1984,115,61,81,93
490,2006,1646,378,58,90
491,1733,112,71,73,115
491,1842,1382,321,93,234
491,1984,115,61,81,93
491,2006,1646,379,58,90
